daily_revenue,day_of_week,month,year,quarter,day_of_year,day_of_week_sin,day_of_week_cos,month_sin,month_cos,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30
620.41,3,7,2021,3,210,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,598.99,561.16,515.2,607.0357142857143,607.3563333333334
532.47,4,7,2021,3,211,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,620.41,492.04,536.31,615.5,610.8633333333333
794.11,5,7,2021,3,212,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,532.47,748.92,557.56,621.2757142857143,610.7353333333333
834.27,6,8,2021,3,213,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,794.11,726.93,470.57,627.7314285714285,618.6203333333334
646.16,0,8,2021,3,214,0.0,1.0,-0.8660254037844385,-0.5000000000000004,834.27,614.35,717.24,643.0657142857143,630.7436666666667
585.75,1,8,2021,3,215,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,646.16,506.86,768.18,647.6099999999999,628.3743333333333
608.02,2,8,2021,3,216,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,585.75,598.99,498.73,658.88,622.2933333333333
485.43,3,8,2021,3,217,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,608.02,620.41,572.38,660.17,625.9363333333333
630.85,4,8,2021,3,218,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,485.43,532.47,531.85,640.8871428571429,623.038
805.56,5,8,2021,3,219,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,630.85,794.11,580.3,654.9414285714286,626.338
784.68,6,8,2021,3,220,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,805.56,834.27,591.68,656.5771428571428,633.8466666666667
628.04,0,8,2021,3,221,0.0,1.0,-0.8660254037844385,-0.5000000000000004,784.68,646.16,774.82,649.4928571428571,640.2800000000001
602.08,1,8,2021,3,222,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,628.04,585.75,694.79,646.9042857142857,635.3873333333335
593.47,2,8,2021,3,223,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,602.08,608.02,497.5,649.2371428571429,632.297
599.01,3,8,2021,3,224,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,593.47,485.43,577.33,647.1585714285713,635.496
628.47,4,8,2021,3,225,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,599.01,630.85,605.09,663.3842857142856,636.2186666666665
687.14,5,8,2021,3,226,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,628.47,805.56,634.67,663.0442857142856,636.9979999999999
796.57,6,8,2021,3,227,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,687.14,784.68,627.9,646.1271428571429,638.747
579.06,0,8,2021,3,228,0.0,1.0,-0.8660254037844385,-0.5000000000000004,796.57,628.04,705.82,647.8257142857144,644.3693333333333
631.19,1,8,2021,3,229,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,579.06,602.08,703.68,640.8285714285714,640.144
656.03,2,8,2021,3,230,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,631.19,593.47,612.1,644.9871428571429,637.7276666666666
638.43,3,8,2021,3,231,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,656.03,599.01,604.99,653.9242857142857,639.1919999999999
561.62,4,8,2021,3,232,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,638.43,628.47,592.75,659.5557142857142,640.3066666666666
728.4,5,8,2021,3,233,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,561.62,687.14,561.16,650.0057142857142,639.269
690.8,6,8,2021,3,234,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,728.4,796.57,492.04,655.9,644.8436666666665
702.82,0,8,2021,3,235,0.0,1.0,-0.8660254037844385,-0.5000000000000004,690.8,579.06,748.92,640.79,651.4689999999999
652.18,1,8,2021,3,236,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,702.82,631.19,726.93,658.47,649.9323333333334
650.94,2,8,2021,3,237,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,652.18,656.03,614.35,661.4685714285714,647.4406666666666
643.9,3,8,2021,3,238,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,650.94,638.43,506.86,660.7414285714286,648.6603333333334
553.96,4,8,2021,3,239,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,643.9,561.62,598.99,661.5228571428571,653.2283333333332
766.78,5,8,2021,3,240,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,553.96,728.4,620.41,660.4285714285714,651.7273333333334
799.67,6,8,2021,3,241,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,766.78,690.8,532.47,665.9114285714286,656.6063333333333
591.77,0,8,2021,3,242,0.0,1.0,-0.8660254037844385,-0.5000000000000004,799.67,702.82,794.11,681.4642857142857,665.513
594.92,1,8,2021,3,243,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,591.77,652.18,834.27,665.6,658.7683333333333
691.89,2,9,2021,3,244,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,594.92,650.94,646.16,657.4200000000001,650.7900000000001
672.43,3,9,2021,3,245,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,691.89,643.9,585.75,663.2700000000001,652.3143333333334
647.14,4,9,2021,3,246,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,672.43,553.96,608.02,667.3457142857143,655.2036666666667
854.23,5,9,2021,3,247,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,647.14,766.78,485.43,680.6571428571427,656.5076666666666
742.44,6,9,2021,3,248,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,854.23,799.67,630.85,693.15,668.8009999999999
637.38,0,9,2021,3,249,0.0,1.0,-1.0,-1.8369701987210297e-16,742.44,591.77,805.56,684.9742857142857,672.5206666666667
714.83,1,9,2021,3,250,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,637.38,594.92,784.68,691.4899999999999,666.9146666666667
663.75,2,9,2021,3,251,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,714.83,691.89,628.04,708.62,664.5863333333333
693.04,3,9,2021,3,252,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,663.75,672.43,602.08,704.6,665.7766666666666
622.29,4,9,2021,3,253,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,693.04,647.14,593.47,707.5442857142856,668.8086666666666
823.4,5,9,2021,3,254,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,622.29,854.23,599.01,703.9942857142858,669.7693333333333
793.32,6,9,2021,3,255,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,823.4,742.44,628.47,699.59,677.249
646.12,0,9,2021,3,256,0.0,1.0,-1.0,-1.8369701987210297e-16,793.32,637.38,687.14,706.8585714285715,682.744
657.37,1,9,2021,3,257,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,646.12,714.83,796.57,708.1071428571429,681.3766666666667
672.03,2,9,2021,3,258,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,657.37,663.75,579.06,699.8985714285715,676.7366666666666
673.27,3,9,2021,3,259,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,672.03,693.04,631.19,701.0814285714287,679.8356666666666
622.19,4,9,2021,3,260,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,673.27,622.29,656.03,698.2571428571429,681.2383333333333
829.55,5,9,2021,3,261,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,622.19,823.4,638.43,698.2428571428572,680.1103333333334
794.12,6,9,2021,3,262,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,829.55,793.32,561.62,699.1214285714285,686.481
692.54,0,9,2021,3,263,0.0,1.0,-1.0,-1.8369701987210297e-16,794.12,646.12,728.4,699.2357142857143,694.231
613.77,1,9,2021,3,264,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,692.54,657.37,690.8,705.8671428571428,693.0356666666667
694.7,2,9,2021,3,265,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,613.77,672.03,702.82,699.6385714285715,690.4680000000001
615.75,3,9,2021,3,266,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,694.7,673.27,652.18,702.8771428571428,690.1973333333334
707.2,4,9,2021,3,267,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,615.75,622.19,650.94,694.66,688.9830000000001
837.03,5,9,2021,3,268,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,707.2,829.55,643.9,706.8042857142856,690.8583333333333
806.93,6,9,2021,3,269,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,837.03,794.12,553.96,707.8728571428572,697.296
661.61,0,9,2021,3,270,0.0,1.0,-1.0,-1.8369701987210297e-16,806.93,692.54,766.78,709.702857142857,705.7283333333332
643.71,1,9,2021,3,271,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,661.61,613.77,799.67,705.2842857142857,702.2226666666667
649.27,2,9,2021,3,272,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,643.71,694.7,591.77,709.5614285714286,697.024
702.7,3,9,2021,3,273,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,649.27,615.75,594.92,703.0714285714286,698.9406666666667
709.18,4,10,2021,4,274,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,702.7,707.2,691.89,715.4928571428572,702.5333333333333
856.84,5,10,2021,4,275,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,709.18,837.03,672.43,715.7757142857142,703.1096666666667
790.17,6,10,2021,4,276,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,856.84,806.93,647.14,718.6057142857143,709.2566666666667
626.52,0,10,2021,4,277,0.0,1.0,-0.8660254037844386,0.5000000000000001,790.17,661.61,854.23,716.2114285714287,714.0243333333333
676.37,1,10,2021,4,278,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,626.52,643.71,742.44,711.1985714285713,706.434
677.88,2,10,2021,4,279,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,676.37,649.27,637.38,715.8642857142856,704.2316666666667
631.99,3,10,2021,4,280,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,677.88,702.7,714.83,719.9514285714286,705.5816666666667
634.28,4,10,2021,4,281,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,631.99,709.18,663.75,709.85,702.8203333333333
857.36,5,10,2021,4,282,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,634.28,856.84,693.04,699.15,701.838
791.04,6,10,2021,4,283,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,857.36,790.17,622.29,699.2242857142857,707.3153333333335
675.37,0,10,2021,4,284,0.0,1.0,-0.8660254037844386,0.5000000000000001,791.04,626.52,823.4,699.3485714285714,712.9403333333333
759.43,1,10,2021,4,285,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,675.37,676.37,793.32,706.3271428571428,708.006
603.97,2,10,2021,4,286,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,759.43,677.88,646.12,718.1928571428572,706.8763333333334
637.56,3,10,2021,4,287,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,603.97,631.99,657.37,707.6342857142857,705.4713333333333
642.45,4,10,2021,4,288,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,637.56,634.28,672.03,708.43,704.811
897.97,5,10,2021,4,289,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,642.45,857.36,673.27,709.5971428571429,703.825
860.17,6,10,2021,4,290,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,897.97,791.04,622.19,715.3985714285715,711.3149999999999
580.09,0,10,2021,4,291,0.0,1.0,-0.8660254037844386,0.5000000000000001,860.17,675.37,829.55,725.2742857142857,719.2476666666666
623.82,1,10,2021,4,292,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,580.09,759.43,794.12,711.6628571428572,710.9323333333334
868.16,2,10,2021,4,293,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,623.82,603.97,692.54,692.29,705.2556666666666
739.75,3,10,2021,4,294,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,868.16,637.56,613.77,730.0314285714285,711.1096666666667
663.74,4,10,2021,4,295,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,739.75,642.45,694.7,744.63,715.309
806.39,5,10,2021,4,296,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,663.74,897.97,615.75,747.6714285714286,714.277
879.31,6,10,2021,4,297,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,806.39,860.17,707.2,734.5885714285714,720.6316666666667
638.44,0,10,2021,4,298,0.0,1.0,-0.8660254037844386,0.5000000000000001,879.31,580.09,837.03,737.3228571428572,726.3686666666666
631.54,1,10,2021,4,299,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,638.44,623.82,806.93,745.6585714285713,719.749
693.95,2,10,2021,4,300,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,631.54,868.16,661.61,746.7614285714286,713.9026666666666
648.32,3,10,2021,4,301,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,693.95,739.75,643.71,721.8742857142859,714.9806666666666
716.11,4,10,2021,4,302,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,648.32,663.74,649.27,708.8128571428572,715.1343333333333
817.83,5,10,2021,4,303,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001,716.11,806.39,702.7,716.2942857142856,717.3623333333333
891.86,6,10,2021,4,304,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,817.83,879.31,709.18,717.9285714285714,721.2
629.71,0,11,2021,4,305,0.0,1.0,-0.5000000000000004,0.8660254037844384,891.86,638.44,856.84,719.7214285714286,727.2893333333334
695.76,1,11,2021,4,306,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,629.71,631.54,790.17,718.4742857142858,719.7183333333334
726.85,2,11,2021,4,307,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,695.76,693.95,626.52,727.6485714285716,716.5713333333333
658.35,3,11,2021,4,308,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,726.85,648.32,676.37,732.3485714285714,719.9156666666667
619.48,4,11,2021,4,309,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,658.35,716.11,677.88,733.7814285714286,719.315
840.73,5,11,2021,4,310,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,619.48,817.83,631.99,719.9771428571429,717.3683333333333
805.09,6,11,2021,4,311,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,840.73,891.86,634.28,723.2485714285715,724.3263333333332
687.7,0,11,2021,4,312,0.0,1.0,-0.5000000000000004,0.8660254037844384,805.09,629.71,857.36,710.8528571428571,730.02
624.45,1,11,2021,4,313,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,687.7,695.76,791.04,719.1371428571429,724.3646666666666
743.88,2,11,2021,4,314,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,624.45,726.85,675.37,708.9499999999999,718.8116666666667
587.63,3,11,2021,4,315,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,743.88,658.35,759.43,711.3828571428572,721.0953333333333
699.17,4,11,2021,4,316,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,587.63,619.48,603.97,701.28,715.3686666666666
799.87,5,11,2021,4,317,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,699.17,840.73,637.56,712.6642857142858,718.542
859.53,6,11,2021,4,318,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,799.87,805.09,642.45,706.8271428571428,723.9523333333333
665.11,0,11,2021,4,319,0.0,1.0,-0.5000000000000004,0.8660254037844384,859.53,687.7,897.97,714.6042857142857,731.1883333333333
680.68,1,11,2021,4,320,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,665.11,624.45,860.17,711.3771428571429,723.4263333333333
661.53,2,11,2021,4,321,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,680.68,743.88,580.09,719.41,717.4433333333333
685.48,3,11,2021,4,322,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,661.53,587.63,623.82,707.6457142857143,720.1579999999999
702.05,4,11,2021,4,323,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,685.48,699.17,868.16,721.6242857142857,722.2133333333334
733.26,5,11,2021,4,324,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,702.05,799.87,739.75,722.0357142857143,716.6763333333333
797.24,6,11,2021,4,325,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,733.26,859.53,663.74,712.5199999999999,716.4599999999999
606.13,0,11,2021,4,326,0.0,1.0,-0.5000000000000004,0.8660254037844384,797.24,665.11,806.39,703.6214285714286,720.91
637.63,1,11,2021,4,327,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,606.13,680.68,879.31,695.1957142857143,714.2346666666667
693.52,2,11,2021,4,328,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,637.63,661.53,638.44,689.0457142857142,706.1786666666667
698.71,3,11,2021,4,329,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,693.52,685.48,631.54,693.6157142857143,708.0146666666666
657.23,4,11,2021,4,330,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,698.71,702.05,693.95,695.5057142857142,710.2536666666667
763.14,5,11,2021,4,331,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,657.23,733.26,648.32,689.102857142857,709.0296666666667
833.99,6,11,2021,4,332,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,763.14,797.24,716.11,693.3714285714286,712.8570000000001
675.68,0,11,2021,4,333,0.0,1.0,-0.5000000000000004,0.8660254037844384,833.99,606.13,817.83,698.6214285714286,716.7863333333333
633.84,1,11,2021,4,334,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,675.68,637.63,891.86,708.5571428571428,712.048
688.53,2,12,2021,4,335,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,633.84,693.52,629.71,708.0157142857142,703.4473333333333
728.08,3,12,2021,4,336,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,688.53,698.71,695.76,707.3028571428573,705.4079999999999
653.34,4,12,2021,4,337,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,728.08,657.23,726.85,711.4985714285714,706.4853333333334
808.01,5,12,2021,4,338,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,653.34,763.14,658.35,710.9428571428572,704.035
762.1,6,12,2021,4,339,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,808.01,833.99,619.48,717.352857142857,709.0236666666666
777.74,0,12,2021,4,340,0.0,1.0,-2.4492935982947064e-16,1.0,762.1,675.68,840.73,707.0828571428572,713.7776666666667
654.95,1,12,2021,4,341,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,777.74,633.84,805.09,721.6628571428571,711.678
618.48,2,12,2021,4,342,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,654.95,688.53,687.7,724.6785714285714,706.6733333333334
717.01,3,12,2021,4,343,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,618.48,728.08,624.45,714.6714285714286,704.366
624.14,4,12,2021,4,344,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,717.01,653.34,743.88,713.09,707.4513333333333
731.82,5,12,2021,4,345,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,624.14,808.01,587.63,708.9185714285713,703.4599999999999
750.31,6,12,2021,4,346,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,731.82,762.1,699.17,698.0342857142858,708.2663333333334
667.47,0,12,2021,4,347,0.0,1.0,-2.4492935982947064e-16,1.0,750.31,777.74,799.87,696.35,709.971
713.38,1,12,2021,4,348,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,667.47,654.95,859.53,680.5971428571429,705.5576666666667
636.14,2,12,2021,4,349,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,713.38,618.48,665.11,688.9442857142857,700.686
653.38,3,12,2021,4,350,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,636.14,717.01,680.68,691.4671428571429,699.7203333333333
614.38,4,12,2021,4,351,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,653.38,624.14,661.53,682.3771428571428,698.8103333333333
677.31,5,12,2021,4,352,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,614.38,731.82,685.48,680.9828571428571,697.2386666666666
839.07,6,12,2021,4,353,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,677.31,750.31,702.05,673.1957142857143,696.9663333333333
621.01,0,12,2021,4,354,0.0,1.0,-2.4492935982947064e-16,1.0,839.07,667.47,733.26,685.8757142857143,701.5336666666666
705.45,1,12,2021,4,355,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,621.01,713.38,797.24,679.2385714285714,697.792
559.28,2,12,2021,4,356,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,705.45,636.14,606.13,678.1057142857143,694.7323333333334
670.18,3,12,2021,4,357,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,559.28,653.38,637.63,667.1257142857143,693.1706666666666
627.95,4,12,2021,4,358,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,670.18,614.38,693.52,669.5257142857143,694.2556666666667
781.55,5,12,2021,4,359,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,627.95,677.31,698.71,671.4642857142857,692.07
811.73,6,12,2021,4,360,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,781.55,839.07,657.23,686.3557142857143,694.8313333333334
608.28,0,12,2021,4,361,0.0,1.0,-2.4492935982947064e-16,1.0,811.73,621.01,763.14,682.4499999999999,699.9813333333333
650.44,1,12,2021,4,362,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,608.28,705.45,833.99,680.6314285714286,694.8193333333332
725.34,2,12,2021,4,363,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,650.44,559.28,675.68,672.7728571428571,688.7010000000001
635.8,3,12,2021,4,364,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,725.34,670.18,633.84,696.4957142857144,690.3563333333334
642.08,4,12,2021,4,365,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,635.8,627.95,688.53,691.5842857142858,690.4216666666667
744.69,5,1,2022,1,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,642.08,781.55,728.08,693.6028571428571,688.8733333333333
766.92,6,1,2022,1,2,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,744.69,811.73,653.34,688.3371428571429,689.427
608.99,0,1,2022,1,3,0.0,1.0,0.49999999999999994,0.8660254037844387,766.92,608.28,808.01,681.9357142857143,693.213
573.19,1,1,2022,1,4,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,608.99,650.44,762.1,682.0371428571428,686.5790000000001
591.72,2,1,2022,1,5,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,573.19,725.34,777.74,671.0014285714286,680.2819999999999
589.6,3,1,2022,1,6,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,591.72,635.8,654.95,651.9128571428572,674.0813333333334
576.46,4,1,2022,1,7,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,589.6,642.08,618.48,645.3128571428572,671.903
733.38,5,1,2022,1,8,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,576.46,744.69,717.01,635.9385714285714,670.5023333333334
851.99,6,1,2022,1,9,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,733.38,766.92,624.14,634.3228571428572,671.048
609.04,0,1,2022,1,10,0.0,1.0,0.49999999999999994,0.8660254037844387,851.99,608.99,731.82,646.4757142857143,678.643
514.71,1,1,2022,1,11,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,609.04,573.19,750.31,646.4828571428571,674.5503333333332
468.48,2,1,2022,1,12,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,514.71,591.72,667.47,638.1285714285715,666.697
616.66,3,1,2022,1,13,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,468.48,589.6,713.38,620.5228571428571,660.0640000000001
600.04,4,1,2022,1,14,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,616.66,576.46,636.14,624.3885714285715,656.84
692.96,5,1,2022,1,15,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,600.04,733.38,653.38,627.7571428571429,655.6366666666668
738.8,6,1,2022,1,16,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,692.96,851.99,614.38,621.9828571428571,656.956
625.04,0,1,2022,1,17,0.0,1.0,0.49999999999999994,0.8660254037844387,738.8,609.04,677.31,605.8128571428572,661.1033333333332
602.3,1,1,2022,1,18,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,625.04,514.71,839.07,608.0985714285715,659.3610000000001
578.42,2,1,2022,1,19,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,602.3,468.48,621.01,620.6114285714285,651.4686666666668
632.59,3,1,2022,1,20,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,578.42,616.66,705.45,636.3171428571429,650.0489999999999
530.81,4,1,2022,1,21,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,632.59,600.04,559.28,638.592857142857,647.6203333333332
782.07,5,1,2022,1,22,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387,530.81,692.96,670.18,628.7028571428572,646.6713333333333
618.26,6,1,2022,1,23,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,782.07,738.8,627.95,641.4328571428571,650.401
